"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","group","Pos_neg"
"ENSG00000153094",0.459083304777511,4.04399408129453,5.57157012223102,2.01098167461338e-05,5.50255440106593e-05,1.70624552409896,"BCL2L11","Significant",NA
"ENSG00000279479",3.2308655616535,-1.75762899117599,4.97756177808541,7.64333205254293e-05,0.000189148568661798,1.70377943197666,NA,"Significant&FoldChange","Differentially_high"
"ENSG00000261296",1.2555092910914,1.21531841125706,5.18265313554186,4.80177995552692e-05,0.000122872336968218,1.70342357053652,NA,"Significant",NA
"ENSG00000090661",-2.55739737878709,-0.86299126202749,-4.99278004332724,7.3832656438153e-05,0.000183203754852509,1.70252936180308,"CERS4","Significant&FoldChange","Differentially_low"
"ENSG00000263731",-0.973260482210158,1.54785015374028,-5.22906701260082,4.32459188444062e-05,0.000111676067618712,1.69983535038683,NA,"Significant",NA
"ENSG00000108848",-0.246056236789233,7.77305172735434,-5.89280809932386,9.92212824417327e-06,2.86096064223039e-05,1.69778506200556,"LUC7L3","Significant",NA
"ENSG00000118655",-0.336993031902402,4.98380978155024,-5.681056447176,1.57856201531638e-05,4.39017749239596e-05,1.69738318894979,"DCLRE1B","Significant",NA
"ENSG00000272695",2.5873163029366,-1.01857650150948,4.98373437526871,7.53674416583564e-05,0.00018664981081238,1.6956345868771,"GAS6-DT","Significant&FoldChange","Differentially_high"
"ENSG00000235472",-0.365468617637726,5.62656691382194,-5.74406303000273,1.37410769226777e-05,3.87276069959136e-05,1.6955972506381,NA,"Significant",NA
"ENSG00000130348",-0.39556122416322,4.55711174321529,-5.62862275030408,1.77232740207029e-05,4.89710414337627e-05,1.68963624655937,"QRSL1","Significant",NA
"ENSG00000164329",0.298789321001139,5.79537471311925,5.7544085967642,1.34322379640299e-05,3.78998813550694e-05,1.68468719768598,"TENT2","Significant",NA
"ENSG00000097096",0.873901770938108,2.02952738216468,5.28523714431126,3.81112430010994e-05,9.93426691778971e-05,1.68168907001698,"SYDE2","Significant",NA
"ENSG00000140320",-0.304235489275107,5.47473603997469,-5.72371494918009,1.43699061729066e-05,4.03153005728743e-05,1.68080903336492,"BAHD1","Significant",NA
"ENSG00000105576",0.209076533576906,7.88850095723091,5.89065689664184,9.96877739583753e-06,2.87291625314409e-05,1.67891085818239,"TNPO2","Significant",NA
"ENSG00000166734",0.272243498176977,6.37208827208054,5.79753775294093,1.2219411449424e-05,3.4715661246056e-05,1.67854120743575,"CASC4","Significant",NA
"ENSG00000203485",0.248706166856263,6.96412617372748,5.83742809600823,1.11975524093871e-05,3.20095151434493e-05,1.67825268146898,"INF2","Significant",NA
"ENSG00000151748",0.282454866046289,6.0905438123862,5.77523927038313,1.28317788909715e-05,3.63470504549275e-05,1.67650473464601,"SAV1","Significant",NA
"ENSG00000160299",-0.300730791824244,6.45720908048131,-5.80275593535708,1.20804822721037e-05,3.43620769061036e-05,1.67634350036545,"PCNT","Significant",NA
"ENSG00000134882",0.309190905055479,5.45171462314672,5.7189075708132,1.45227276295081e-05,4.07096868278672e-05,1.67528346703482,"UBAC2","Significant",NA
"ENSG00000134909",-0.452658306918052,5.08644698815773,-5.68129016402241,1.57774867687005e-05,4.38864987608039e-05,1.67512572968324,"ARHGAP32","Significant",NA
"ENSG00000130755",3.04249176524442,-1.88825854882662,4.96346010102712,7.89262101979644e-05,0.000195056299403742,1.67251630532135,"GMFG","Significant&FoldChange","Differentially_high"
"ENSG00000110841",-0.244697632806571,7.40349101116222,-5.85963023533693,1.06671679996089e-05,3.05827724949973e-05,1.669652712184,"PPFIBP1","Significant",NA
"ENSG00000137802",0.303034309439808,5.64977615675931,5.73333840208515,1.40689143948426e-05,3.95442850063055e-05,1.66649022869973,"MAPKBP1","Significant",NA
"ENSG00000197208",0.793473263018228,2.58451950762704,5.35221688474288,3.27924939086176e-05,8.64137067958181e-05,1.66075671705631,"SLC22A4","Significant",NA
"ENSG00000237945",-1.57051226893786,-0.0614740167249659,-5.0321730406465,6.75104323714834e-05,0.000168623893299377,1.6603781306632,"LINC00649","Significant",NA
"ENSG00000131188",-0.564632455392833,4.49798091488267,-5.60674791863401,1.8602060573999e-05,5.11779915146272e-05,1.66022735568089,"PRR7","Significant",NA
"ENSG00000274523",-0.258714171355797,6.40066193486887,-5.79136128440088,1.23859716232456e-05,3.51648186502122e-05,1.65962964749907,NA,"Significant",NA
"ENSG00000170522",0.304591254835032,5.71640942004236,5.73523197994668,1.40104533455943e-05,3.93999550937019e-05,1.65736908455756,"ELOVL6","Significant",NA
"ENSG00000138744",0.684100637479136,3.24627836057674,5.44190595828478,2.68333241915272e-05,7.1861077676955e-05,1.65728875097571,"NAAA","Significant",NA
"ENSG00000136982",-0.358185854469514,5.86693772503079,-5.74748016337279,1.3638271393404e-05,3.84574262908678e-05,1.65581114228516,"DSCC1","Significant",NA
"ENSG00000279400",2.07894947426946,-0.447928151424453,4.99591128756358,7.33088064533163e-05,0.000181931068128134,1.65452921773942,NA,"Significant",NA
"ENSG00000277829",-2.62726877369339,-1.54952163587789,-4.95402340978556,8.06404019188032e-05,0.000198967262454054,1.65437682319248,NA,"Significant&FoldChange","Differentially_low"
"ENSG00000169429",-0.306234805242679,6.45600809496578,-5.79237961841876,1.23583510199876e-05,3.50983926780921e-05,1.65328345920699,"CXCL8","Significant",NA
"ENSG00000168765",0.515616797229795,3.9385846668758,5.53391568802388,2.18627043647056e-05,5.94305113741261e-05,1.65298083074058,"GSTM4","Significant",NA
"ENSG00000214429",1.04342985930241,1.21279318582549,5.16337143684501,5.01547844747689e-05,0.000127789746737798,1.65008457046273,NA,"Significant",NA
"ENSG00000116922",-0.38173033309998,5.06352177044643,-5.66461421607759,1.63687179868377e-05,4.54246273069364e-05,1.64164897259845,"C1orf109","Significant",NA
"ENSG00000100359",0.418343239299974,4.34522164524178,5.58065697707325,1.97087595130535e-05,5.40349031849141e-05,1.64056573851877,"SGSM3","Significant",NA
"ENSG00000272046",1.11841749923501,0.907919063181509,5.12008933666869,5.53113908662306e-05,0.000139802652198941,1.63584008402548,NA,"Significant",NA
"ENSG00000148704",2.17817839565015,-0.454649031270885,4.9853687754699,7.50877517587498e-05,0.000186095799915064,1.63500752392142,"VAX1","Significant",NA
"ENSG00000267519",0.437167083586158,4.65580586124869,5.61503359244432,1.82640685632681e-05,5.03147388565417e-05,1.63428647500383,"LOC284454","Significant",NA
"ENSG00000142039",-0.303345977814917,6.11788070938189,-5.7556142278149,1.33967125718769e-05,3.781476952184e-05,1.62746459071103,"CCDC97","Significant",NA
"ENSG00000261175",-2.60973931519525,-1.46089122540089,-4.94209898442867,8.28606932686815e-05,0.000204081909028673,1.62681253259553,"LINC02188","Significant&FoldChange","Differentially_low"
"ENSG00000110074",-0.335911042921224,5.48688399901677,-5.70016788257578,1.51345029464022e-05,4.22322765227006e-05,1.62565340234979,"FOXRED1","Significant",NA
"ENSG00000257151",0.59885524627517,3.3301121452805,5.43993204486095,2.69517822943541e-05,7.21541647530912e-05,1.62421071176643,"PWAR6","Significant",NA
"ENSG00000144115",0.476978164110874,3.73073706736357,5.49335055686724,2.39265705813735e-05,6.46285719262842e-05,1.62133069080783,"THNSL2","Significant",NA
"ENSG00000112984",-0.265473966399679,7.36097242578136,-5.83318025461739,1.13020701798848e-05,3.22916290853851e-05,1.61593204455763,"KIF20A","Significant",NA
"ENSG00000173805",2.00475613049852,-0.721337753643263,4.96438801092857,7.87596648074261e-05,0.0001946736509666,1.61571823334627,"HAP1","Significant",NA
"ENSG00000109775",-0.432473364379061,4.43073559062367,-5.58010190679294,1.97330219080517e-05,5.40883325800675e-05,1.61525676188445,"UFSP2","Significant",NA
"ENSG00000269069",0.688250357155246,2.93659160643152,5.38031320681652,3.07928821698928e-05,8.16232379048833e-05,1.61287283424341,NA,"Significant",NA
"ENSG00000128059",-0.326071681574641,5.81883047399041,-5.7238658501566,1.43651359318144e-05,4.03087217941508e-05,1.61148622259225,"PPAT","Significant",NA
"ENSG00000068745",0.300205415100463,5.70718265267649,5.71398839307372,1.46808260901236e-05,4.10904899996385e-05,1.61137575376346,"IP6K2","Significant",NA
"ENSG00000137393",1.81601641006478,0.106263352686256,5.01717834070157,6.98494049066097e-05,0.000173995370136069,1.60711172630537,"RNF144B","Significant",NA
"ENSG00000099991",-0.295790002422576,6.10884559773393,-5.74579025988281,1.36890138562326e-05,3.85874169420939e-05,1.60691989995809,"CABIN1","Significant",NA
"ENSG00000162616",0.349331295197925,4.82876813099642,5.62321436441293,1.79365165404223e-05,4.95108627971795e-05,1.60622706417762,"DNAJB4","Significant",NA
"ENSG00000139734",0.408059686036236,4.95288768360837,5.63458809300676,1.74910774993334e-05,4.83696685588887e-05,1.60183788625987,"DIAPH3","Significant",NA
"ENSG00000090932",-0.674502927767438,2.87055855737488,-5.36604447330112,3.17923418620607e-05,8.40446511448144e-05,1.59882272625579,"DLL3","Significant",NA
"ENSG00000140600",1.4452778064852,0.428112961441105,5.04779462733016,6.51582680431466e-05,0.000163141068827523,1.59810723208674,"SH3GL3","Significant",NA
"ENSG00000265273",-1.02148990824558,1.52536821076223,-5.18020424150088,4.82839865416241e-05,0.000123458439434122,1.59770704450052,NA,"Significant",NA
"ENSG00000196743",0.374302919998502,5.33039719443076,5.67164035480221,1.61168961566315e-05,4.47651506702812e-05,1.59649204607104,"GM2A","Significant",NA
"ENSG00000100156",1.17925617924193,0.874154347947318,5.09739475833204,5.82277108079164e-05,0.000146917345320718,1.59564083589692,"SLC16A8","Significant",NA
"ENSG00000119865",-0.427311805479859,4.05221265236037,-5.52208024318638,2.24453400679419e-05,6.0874926881396e-05,1.59031398683705,"CNRIP1","Significant",NA
"ENSG00000104852",-0.206509138847171,8.30954518602364,-5.87161796399777,1.03915699346681e-05,2.98441147942256e-05,1.58681915916184,"SNRNP70","Significant",NA
"ENSG00000242173",-2.19803429258077,-0.934324592562047,-4.93964457124023,8.33253470154744e-05,0.000205074376928356,1.58562187306796,"ARHGDIG","Significant",NA
"ENSG00000070785",-0.339090201980821,5.48287943561619,-5.68190146809462,1.57562335613284e-05,4.38347174069764e-05,1.58537396288894,"EIF2B3","Significant",NA
"ENSG00000079134",0.344969716492671,5.32671601672131,5.66605481711317,1.63167596813452e-05,4.530313162445e-05,1.58429946267712,"THOC1","Significant",NA
"ENSG00000149679",-0.402309842550962,4.24284305805553,-5.54065155040171,2.15380364908305e-05,5.86342615032929e-05,1.57761833520991,"CABLES2","Significant",NA
"ENSG00000184271",-1.48735996083193,0.728826285812205,-5.0683163928075,6.21943580235515e-05,0.0001564034241718,1.57745418729163,"POU6F1","Significant",NA
"ENSG00000267454",1.31011408787349,0.502582095312168,5.04770737134962,6.51711721961009e-05,0.000163148799804067,1.576503716424,"ZNF582-AS1","Significant",NA
"ENSG00000145703",-0.786356893158581,2.62605105645267,-5.32102416648633,3.51682429515582e-05,9.21772903098719e-05,1.57560206919803,"IQGAP2","Significant",NA
"ENSG00000170222",0.613535595217817,2.83016962169012,5.35029772796878,3.29338219388766e-05,8.67448685616685e-05,1.57455824605842,"ADPRM","Significant",NA
"ENSG00000061273",0.242153810601777,7.15208245390824,5.80125482028092,1.21202814264533e-05,3.44575910550211e-05,1.57160942333765,"HDAC7","Significant",NA
"ENSG00000231638",2.68431357108354,-1.09607356069675,4.92316222807977,8.65149782830432e-05,0.000212264384272834,1.57105363970624,"LUARIS","Significant&FoldChange","Differentially_high"
"ENSG00000176387",-1.63479936401099,-0.0370576846812926,-4.9907237878324,7.4178730712222e-05,0.000184007537975691,1.56576650418098,"HSD11B2","Significant",NA
"ENSG00000103852",-0.483040109147741,3.77384723962393,-5.4735616391549,2.50046023332747e-05,6.72236316368531e-05,1.56274107704834,"TTC23","Significant",NA
"ENSG00000148848",0.519802860299821,4.30023462441933,5.53970395334893,2.15834110189892e-05,5.87289278218074e-05,1.56271471907482,"ADAM12","Significant",NA
"ENSG00000120265",-0.314014171188486,6.20154324251746,-5.73289193347429,1.40827347193927e-05,3.95764374427302e-05,1.56198330077753,"PCMT1","Significant",NA
"ENSG00000213047",0.564377684169094,3.84668301501495,5.48053518447983,2.46191572045312e-05,6.63053626218292e-05,1.56038126213787,"DENND1B","Significant",NA
"ENSG00000164338",-0.286455341330277,5.80871422662029,-5.69981920037285,1.5146132733013e-05,4.22505414606707e-05,1.55889718781065,"UTP15","Significant",NA
"ENSG00000281406",-0.720126410433032,2.47509004819298,-5.29279255322464,3.74696690832445e-05,9.77930119603522e-05,1.55489678343893,NA,"Significant",NA
"ENSG00000198858",-0.368874963068533,5.14742717604586,-5.63372685385207,1.75244074175367e-05,4.84537766227684e-05,1.5520515913045,"R3HDM4","Significant",NA
"ENSG00000100083",0.276509300073554,5.8552794846829,5.69995792130722,1.514150480308e-05,4.2244722146582e-05,1.55058551877628,"GGA1","Significant",NA
"ENSG00000120063",-0.245563595356479,6.69966271961947,-5.76237938055192,1.31991462902247e-05,3.72824288483232e-05,1.54788743243703,"GNA13","Significant",NA
"ENSG00000072954",1.07277002838143,1.32463270918159,5.1313265351088,5.39228356329619e-05,0.000136553028831301,1.54781827803239,"TMEM38A","Significant",NA
"ENSG00000277938",-2.22375989666762,0.114716839824372,-4.98420908607741,7.52860969614532e-05,0.000186503939707758,1.54759147587993,NA,"Significant",NA
"ENSG00000279516",-0.769798576451054,2.21204844148524,-5.25249437861139,4.10236822485478e-05,0.00010626770557526,1.54548273299857,NA,"Significant",NA
"ENSG00000163001",0.311518398261395,5.41009984929562,5.65654464311122,1.66629108326749e-05,4.62101748771996e-05,1.54383790216508,"CFAP36","Significant",NA
"ENSG00000140263",-0.392294032129569,4.61739580991482,-5.57064385090342,2.01511645612265e-05,5.51114620713485e-05,1.54245962939152,"SORD","Significant",NA
"ENSG00000168490",-0.960267413732921,1.4859410203603,-5.15173923497049,5.14905635358117e-05,0.000130812162330356,1.54153176224538,"PHYHIP","Significant",NA
"ENSG00000215252",0.980293336669913,1.91886779295575,5.20546452781597,4.56089423981159e-05,0.000117086904951604,1.53916818470519,"GOLGA8B","Significant",NA
"ENSG00000104325",0.479524968070442,3.97718429856176,5.48849962291006,2.41863596702298e-05,6.52666500599479e-05,1.53770669662592,"DECR1","Significant",NA
"ENSG00000204305",-0.81678214685432,1.92574836172886,-5.20946549541196,4.51993058027122e-05,0.000116124974871089,1.53668479136797,"AGER","Significant",NA
"ENSG00000161547",-0.215697170796896,8.0319273845797,-5.83330180677908,1.12990655476558e-05,3.22885951516574e-05,1.53333316512646,"SRSF2","Significant",NA
"ENSG00000223749",0.827039526510395,2.29219546835601,5.25571899826448,4.07270515791704e-05,0.000105578197982197,1.53216833348375,"MIR503HG","Significant",NA
"ENSG00000185686",-0.233890670865624,7.28441263215387,-5.79080449019119,1.24011004671047e-05,3.52017574318156e-05,1.53064162241458,"PRAME","Significant",NA
"ENSG00000172500",-0.268984919671771,7.17836470336195,-5.78450965721988,1.25734621639877e-05,3.56788357803442e-05,1.53051807886024,"FIBP","Significant",NA
"ENSG00000230928",-1.44574525806175,0.544389310228616,-5.02884458917868,6.80226567202486e-05,0.00016977572528766,1.52878722644641,NA,"Significant",NA
"ENSG00000003249",-0.335213775397659,5.37947367558106,-5.64633163395906,1.70430201410804e-05,4.72012989076414e-05,1.52748024191734,"DBNDD1","Significant",NA
"ENSG00000165526",-0.343465147917385,5.13864966530775,-5.62092408859954,1.80276071801287e-05,4.97375218017495e-05,1.5247831282973,"RPUSD4","Significant",NA
"ENSG00000167232",0.384089288334668,4.81168907735556,5.58360380970365,1.95804619059829e-05,5.37097337642246e-05,1.5216273469521,"ZNF91","Significant",NA
"ENSG00000143412",0.934038664103512,1.85852557339722,5.189977374626,4.72305623240804e-05,0.000121006928599694,1.51965615392181,"ANXA9","Significant",NA
"ENSG00000280010",-1.35743703186832,0.396830592392923,-5.0111105307782,7.08191602141952e-05,0.000176226148040115,1.51759662633472,NA,"Significant",NA
"ENSG00000100092",-0.380090477732018,4.76941539784617,-5.5758517741568,1.99198124380673e-05,5.45595390113181e-05,1.51402473752676,"SH3BP1","Significant",NA
"ENSG00000243716",-0.83860094787717,2.868984544481,-5.32433176044003,3.49082145454524e-05,9.15534994075145e-05,1.51093231875307,"NPIPB4","Significant",NA
"ENSG00000165072",-1.9921667143764,-0.805297352174771,-4.91238604047376,8.86671133091762e-05,0.00021687232129485,1.50950832602657,"MAMDC2","Significant",NA
"ENSG00000109762",-0.324211797338791,5.17914369908841,-5.61717570020324,1.81777133000408e-05,5.01017570558339e-05,1.50670519137554,"SNX25","Significant",NA
"ENSG00000060656",-0.692363072160006,2.98808472559221,-5.340057166144,3.36985175446009e-05,8.85765240536559e-05,1.50427604112067,"PTPRU","Significant",NA
"ENSG00000136490",0.489797971948805,4.63036444044915,5.5533915241259,2.09373803275258e-05,5.71206928830399e-05,1.5029108369496,"LIMD2","Significant",NA
"ENSG00000034693",0.397553280229741,4.31662990833678,5.51605584153117,2.27479800646631e-05,6.1665540478666e-05,1.50187881313306,"PEX3","Significant",NA
"ENSG00000163605",0.294626166849716,6.175687572337,5.7036512481261,1.50188209591332e-05,4.19517318219823e-05,1.50073185695409,"PPP4R2","Significant",NA
"ENSG00000072274",0.246912737945161,9.10662867886365,5.86957566454265,1.04380014060507e-05,2.99671071633379e-05,1.4976978270758,"TFRC","Significant",NA
"ENSG00000126821",0.414916168297906,4.1480543990486,5.49169726733281,2.40147898023914e-05,6.48352512208813e-05,1.4944548198748,"SGPP1","Significant",NA
"ENSG00000101290",0.293001987542699,5.86699920841384,5.67583795357555,1.59683464961667e-05,4.43876766627013e-05,1.49416468350523,"CDS2","Significant",NA
