"","Untreated__WT","Untreated__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","vemurafenib_and_trametinib__WT","vemurafenib_and_trametinib__ARID1A_KO","vemurafenib_and_trametinib__MED12_KO","Untreated__WT.1","Untreated__ARID1A_KO.1","Untreated__MED12_KO.1","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__MED12_KO.1","Trametinib_10nM__WT.1","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__MED12_KO.1","vemurafenib_and_trametinib__WT.1","vemurafenib_and_trametinib__ARID1A_KO.1","vemurafenib_and_trametinib__MED12_KO.1","Untreated__WT.2","Untreated__ARID1A_KO.2","Untreated__MED12_KO.2","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO.2","vemurafenib_and_trametinib__WT.2","vemurafenib_and_trametinib__ARID1A_KO.2","vemurafenib_and_trametinib__MED12_KO.2"
"ZNF772",-1.93370811761882,-2.03191636204862,-2.20437886835488,-1.56666046875825,-1.97777239694781,-1.58714847049935,-1.74050777855562,-1.83889584886604,-1.66401333629307,-1.69455454940352,-1.89787170625151,-1.67301090788251,-2.14536114921925,-2.10346981489437,-2.30589454435217,-1.667866245195,-1.63635980753053,-1.47208666432195,-1.37730405244974,-1.58833088704244,-1.63182321841812,-1.55171189086805,-1.6039771224113,-1.65721115216482,-1.97195651445343,-2.09309728689835,-2.24974818733223,-1.65969274375061,-1.60531067664084,-1.49819962999236,-1.33409556166493,-1.665740794471,-1.71295069046709,-1.43912640467806,-1.64505605014994,-1.58557273154732
"ZNF773",-1.44024918672208,-1.51050571254837,-1.76680423400836,-1.65150288284759,-1.67611245849435,-1.87371968858713,-1.67908678817847,-1.53811779592468,-1.69053794647878,-1.60542309596504,-1.60097124280986,-1.77132321878673,-1.41003763627848,-1.36670840578692,-1.60174556353774,-1.65088174907179,-1.6590046198177,-1.65344877313471,-1.63115926671499,-1.47995263835423,-1.70781499228319,-1.61947802099714,-1.57086991855278,-1.76124283713622,-1.36099934180578,-1.30638813892917,-1.73010878700609,-1.53001244284375,-1.81017046706121,-1.56218480077711,-1.58437882151976,-1.49146588335938,-1.77299174581526,-1.54801158427472,-1.58215773850275,-1.544110976232
"ZNF774",-7.33646353255332,-7.17109089997646,-7.12008052312263,-6.2494559546188,-6.84312504444151,-6.24443620927163,-6.09874594611798,-6.10311884729045,-6.09106419901406,-6.00444248944715,-5.98989471568853,-6.20433911865314,-7.02384327589288,-6.95821906900535,-6.98444932572108,-6.20407864098608,-6.27889431614958,-6.04881773198524,-6.22395727221805,-6.0991016746517,-5.91203023307103,-5.99851767644281,-6.06355059535889,-6.04182203811348,-6.9076394940565,-7.07562350228118,-6.96053051420608,-5.91218208088907,-6.3441012106725,-5.85092653114895,-6.15283795453483,-6.19515815585995,-6.14153234160644,-6.18008175716536,-6.08027409360907,-5.94542301699282
"ZNF775",-4.48502227893222,-4.02110560981268,-4.2917311916933,-1.85222845286746,-2.3459328019777,-1.67104730284818,-0.952005708638253,-0.535391051912782,-1.38741046335817,-0.962986897913594,-0.165353425533821,-1.18041159889357,-3.49719677487193,-3.67623366390602,-3.48881620468078,-1.19718199678832,-0.91580750598399,-1.35833970757305,-2.24128793301382,-0.820423339987964,-1.15083821856083,-1.01235254058874,-0.834121780408119,-1.01359935219629,-3.76621164565026,-3.70711207186786,-3.66883376326977,-0.532502409771392,-1.3687942706677,-1.05785704323214,-1.99680486240242,-0.969775270016381,-1.1748282052554,-1.57316560097538,-0.510883431960624,-1.04555313012676
"ZNF776",-5.42718111087492,-5.32965483585763,-5.69636529739727,-4.49639171744912,-5.07769797915505,-4.67436066754618,-4.73036566874376,-4.48070377097522,-4.61397236666468,-4.54333859083644,-4.70373411862606,-4.71209136527361,-5.36000182273804,-5.19259525170327,-5.63149759926306,-4.67354610429584,-4.34777982146353,-4.50548794726571,-4.50806209954862,-4.23068098009695,-4.57282869108087,-4.54637559206175,-4.26406831895863,-4.6323222916419,-5.30334493213794,-5.13302527163202,-5.68131927757238,-4.50856908282302,-4.46530843662367,-4.32029320391605,-4.30620209457099,-4.37267166023786,-4.75906986332869,-4.37028652211949,-4.29950921696941,-4.5297374310924
"ZNF777",9.74410436083847,10.0402586468112,9.61766863268523,10.2740836419778,10.1415703389507,10.2242676534473,10.6054422052555,10.4774657753576,9.95585168637834,10.2507168627963,10.9114735082842,10.0719382427225,9.41722105345915,9.84410856162127,9.65089806385275,10.5279733373249,10.5245632906447,10.0184150814944,10.2634006656735,10.3859029172542,9.99147630145925,10.3565597353872,10.4900002387229,10.1989147380461,9.44895791405451,9.76950908406144,9.61549150825947,10.0796532264869,10.6189609077716,9.62590710311889,10.0189848480654,10.3958074404753,10.2593065919706,10.2510665105817,10.5994236909181,9.84611072390139
"ZNF778",13.0131123725522,12.8603249927145,12.7529558908922,12.4481713166998,12.2784901632399,12.2298908024838,12.1760517861435,11.99201767158,12.0880776757454,12.2077793392703,11.9793479242673,11.9968403353449,12.4994707154278,12.8295907612133,12.6293607687999,12.1991113891123,11.9370566425184,12.0541182597022,12.4783071477684,12.0295267162645,12.0364706985158,12.1893205335394,11.965769420095,12.0085614278435,12.8903054231646,12.8741356044372,12.6031546598182,12.1587366588072,11.7545596453103,11.9991249513056,12.6305809172583,12.1250355528502,12.0551394805762,12.2855049948824,12.0144190132626,12.0467363936984
"ZNF780A",-4.38119856148163,-4.29207806640211,-4.42852018338158,-3.33528801114056,-4.12895274561794,-3.44048371821958,-3.6674282143458,-3.54546335208151,-3.35883509818069,-3.40745349881341,-3.68180560325829,-3.40675883933018,-4.53555888044143,-4.33124074049676,-4.53217690082544,-3.5617464397265,-3.34118293749536,-3.33908688179847,-3.30561915329221,-3.22636960470638,-3.26586786054268,-3.32958815333137,-3.2737541268861,-3.35291095382525,-4.2664072104099,-4.22939244396973,-4.47470173992264,-3.3694982517772,-3.39271032054863,-3.07587518153836,-3.16525461904204,-3.32216929075516,-3.47685326062396,-3.33863427242935,-3.29781043220865,-3.29411181885749
"ZNF780B",-7.65501846881931,-7.57547502148521,-7.77103148588454,-6.39016421239658,-6.85344716869828,-6.49924958771031,-6.32415290128404,-5.92020518135069,-6.09542751983036,-5.94449564262947,-6.24331739862353,-6.11665917488991,-7.05604029136505,-7.1216443827671,-7.3067173413151,-6.27775058677774,-6.10129940450563,-6.03938877305542,-6.40872988909266,-5.83917682228106,-5.88232972611596,-5.99953958341952,-5.91293360180353,-5.98730142984875,-7.07040755987081,-7.07842023724157,-7.4656326824629,-5.64249588695565,-6.50521528544563,-5.51906278420045,-6.08166790660688,-5.92421899365785,-6.2471342958146,-6.25659985984511,-5.95984012468421,-5.89034184453697
"ZNF781",-6.56710351553824,-6.42327803891278,-6.49917365428997,-5.3927222774792,-5.77292902349464,-5.37308000352216,-5.33823282781034,-5.10322241615492,-5.28908748023826,-5.19061395228084,-5.19589670548258,-5.24574670705592,-6.33650742076091,-6.37702671165489,-6.47514468174874,-5.26471521320628,-5.08921549101195,-5.25039716166726,-5.33303813552952,-5.00578965710757,-5.22717573340431,-5.17533537477014,-5.04519175520356,-5.13360592798191,-6.40438671667434,-6.32655294822841,-6.39276653272447,-5.16731049806474,-4.98790462376253,-5.09034464601834,-5.32336930844589,-5.09338388820512,-5.30661692215176,-5.2131051851285,-5.16115946298635,-5.1436123100087
"ZNF782",-3.40178940192626,-3.51810946789145,-3.7107469057862,-3.03849873068961,-3.231954674717,-3.17654431420074,-2.92827955898453,-2.83712375427079,-2.88202626263149,-2.80636220326683,-3.06946241028951,-3.0010491087231,-3.3127736490762,-3.37803654235852,-3.50625896770856,-3.10092650841141,-2.90583008031776,-3.00438877872541,-3.07158227250657,-2.80881793557948,-2.89190765050075,-2.89627963505133,-2.83570974488788,-3.01212188779095,-3.31254628861051,-3.41858924316374,-3.649377329684,-2.78531441124904,-3.15906297256052,-2.76608526237731,-2.94255450412479,-2.80503885702515,-3.01081590237908,-2.93413495602381,-2.96930791893912,-2.86862872863153
"ZNF784",2.54808165635074,2.49360325101046,2.62043293238144,4.04217140273342,3.38130364949639,4.03300423310653,4.51194301498202,4.31972831828341,4.19705876695846,4.32437379270339,4.48207428325169,4.24476287628787,2.68526900539726,2.59452162909697,2.75432860078023,4.31263491375939,4.18332524504504,4.07286398482414,3.83210794604002,4.03850966938755,4.07507713018265,4.37849118237453,4.03116157814705,4.23873949761291,2.60873868729607,2.48558089088058,2.62572717426051,4.43383938199179,3.98403101623877,4.12728819460309,3.91152945186462,3.98591244509618,4.26383808247408,4.14707166051741,4.18360330346887,4.25302105961844
"ZNF785",-2.71359078689909,-2.33427752923468,-2.72402580305494,-1.45715142194798,-1.44376271359057,-1.50272873092826,-0.707310015591176,-0.243676200546785,-0.883339958358721,-0.56776452655854,-0.448777127413355,-0.954439968544637,-1.51755123964931,-1.73050851795276,-1.77081591359973,-1.16890156577906,-0.788698885322857,-0.93611229937699,-1.84863323822559,-0.522223240990619,-0.671079122876672,-0.690793207525875,-0.700599004764445,-0.839523295569983,-1.76381441097361,-1.70733873015765,-2.08197558629086,-0.0607351472527537,-1.55617314011753,-0.430872425194591,-1.42961379484868,-0.59163344743603,-1.01663866141476,-1.35717295158428,-0.594088573326386,-0.618827311257565
"ZNF786",0.115565931768124,0.0170081548901729,-0.0966488203730182,0.371813223775933,0.00117610960338508,0.281421529123815,0.393406670800024,0.237376273600104,0.0702632382055601,0.318871165624667,0.332086589659927,0.204390587001277,-0.121894868287972,-0.021614811438949,-0.126266203405735,0.44249225528554,0.169090818535905,0.151428090786683,0.38010931347725,0.169392709800818,0.189377966085524,0.428119931816142,0.278004515296116,0.25882734188368,-0.157360429470765,-0.135705889656057,-0.200932310497629,0.200081214068481,0.225073260029165,0.021676457124299,0.205550704147176,0.198387159362812,0.216218963345307,0.411885382578894,0.246520477118209,0.0601055581134183
"ZNF787",14.5834208656783,14.9787625828314,14.5695341661929,14.5484661742514,15.0683168264271,14.5648511479808,15.2003768739593,14.809696454714,14.0087834405647,14.5709764035203,15.64473553933,14.2935156108571,14.8115144764768,14.7339702189432,14.5446254360853,14.9054571929215,14.9809859089116,14.0646617768284,14.3035453491247,14.5601807721938,14.1926179936456,14.5925393699787,14.6942264460655,14.4372602280061,14.141457838136,14.4584047911037,14.5269756234683,14.2764707541084,14.9344430549189,13.4236908271756,13.7609864541589,14.5507483711853,14.6252350898912,14.3010990374068,14.8876506341367,13.7888655244093
"ZNF788",-4.26618911617478,-4.35222111395138,-4.29076672326748,-3.39305509653117,-3.84741577716885,-3.36412453549617,-3.52820336227868,-3.29091615867828,-3.33989752201981,-3.34327591321374,-3.36448898141878,-3.40709611075617,-4.18104294791985,-4.23179191570868,-4.37381848404212,-3.38289903811518,-3.22098057807322,-3.20372535467593,-3.34015978092679,-3.16244890345924,-3.29910440404342,-3.32414596239574,-3.12917378730524,-3.19961568034671,-4.14519610526112,-4.21925419725309,-4.29356197743436,-3.24880782070592,-3.29499407544734,-3.08270974976139,-3.36959134448037,-3.28774443704039,-3.34981541327413,-3.30015715639151,-3.22809763306319,-3.22097055297069
"ZNF789",-8.53887156255603,-8.60416735537082,-8.81691100213819,-6.92162751714499,-7.27304585135726,-7.12877055614542,-6.04565005309144,-5.64023764217379,-6.36375215893278,-5.75344576519123,-5.90634205347697,-6.26385424163768,-7.17480397966925,-7.93789004051294,-7.66115826628603,-6.56008165920265,-6.24966404885948,-6.40807648168267,-7.34734311160349,-6.17622858027671,-6.15412491279,-6.10605224529289,-6.17363029430911,-6.2583169796847,-7.67184175658509,-7.98043336768731,-8.22060308156976,-5.36851990414221,-7.27494510955583,-5.73385467379858,-6.74257708248303,-6.0635169910882,-6.47270281475894,-6.73575779944221,-6.11212742026736,-5.88616098051494
"ZNF79",4.64724928238631,4.64802807547005,4.47994136167082,4.53025013768215,4.29452402672528,4.33210561205242,4.39646032034045,4.33128867025713,4.31089217476975,4.35882000973697,4.23559379554646,4.23542310553744,4.45372031347153,4.61329929264636,4.39733762096974,4.51925213615067,4.22081671689404,4.37067230914897,4.59453593150751,4.355148847508,4.23859337229518,4.42312308046912,4.37201743586745,4.22416135675519,4.44720522083473,4.48691072313975,4.29940309224642,4.23112140283059,4.34724612128005,4.17929116696146,4.54430516956561,4.36721849084873,4.28080704688593,4.47395642141979,4.33813667172475,4.30559242361724
"ZNF790",-6.38460868180837,-6.3540630123272,-6.59517217186062,-5.83521659053055,-6.25122724044056,-6.03459336785895,-5.98291945701805,-5.83142234403787,-5.97194290349775,-5.93719723478881,-6.05837958399817,-6.03961789784279,-6.39988350088077,-6.26981172714229,-6.72061420494964,-6.07802346632808,-5.79714266627461,-5.97179906552361,-5.84792681616042,-5.68197694746084,-6.05609996032529,-5.92782637573121,-5.60802098053151,-5.94787732087055,-6.38190117289694,-6.24148985108932,-6.70445846660701,-5.96638372332616,-5.80961526992297,-5.9455948966137,-5.79309956540803,-5.79087513145425,-6.0668044559615,-5.82213955975568,-5.69533365889568,-5.98548769064681
"ZNF791",3.98999901663811,3.95714511126223,3.8001689255819,3.87350379387639,3.52674371135383,3.57777585702725,3.54526908105196,3.73097318570365,3.92778204602837,3.8851736465481,3.5489363121016,3.78800569412398,3.89611724564777,3.97176321461293,3.80586674078233,3.48545876998514,3.85731811478393,3.8396784697123,3.79840642282777,3.99499440310855,3.77989453882692,3.68076427493677,3.89439382126638,3.68796122671181,4.30166557969123,4.26969485809414,3.81955787061401,4.0988189987332,3.44489575987274,4.16067980934532,4.12293795239175,4.08586732205534,3.71329190922776,3.81647650954933,3.79712121962951,3.9183594132749
"ZNF792",-2.05416369891849,-2.3979628186687,-2.04470882966136,-2.64080951843806,-2.70505057173758,-2.46548856762236,-2.67488723945143,-2.83350210712965,-2.56319956988899,-2.62580402061274,-2.90448005817047,-2.61958371834703,-2.41960104018428,-2.42212808243603,-2.05571819011208,-2.64850385643508,-2.7634894097716,-2.5960971140796,-2.42738644367899,-2.71534037391043,-2.61705093532349,-2.59292428085159,-2.8498599331672,-2.63180895714874,-2.18138586224087,-2.26221058868778,-1.99722388605123,-2.63430865986649,-2.60843120770864,-2.57396351818012,-2.54483058457395,-2.71043605324034,-2.64778029827225,-2.51617212791349,-2.76736010308155,-2.68406999164421
"ZNF793",-8.07431078835353,-7.86118660445512,-8.33054564961977,-7.32190528556812,-7.62603250281683,-7.6177230650944,-7.22127611081732,-6.7850269698187,-7.13571092383788,-6.96747338757401,-6.97558990845969,-7.27215953010208,-7.70456807941598,-7.5164713990541,-7.86667464589623,-7.33355959737348,-6.92182214979371,-7.20317118137882,-7.47497063420614,-6.73432069245975,-7.04604604650969,-7.10720097228886,-6.76624405544115,-7.20663098730624,-7.57930164249223,-7.47178932496338,-8.0338502534749,-6.62422058810218,-7.439960744417,-6.65464636914909,-7.03918418471321,-6.75239951417691,-7.29765522378213,-7.19025218312459,-6.89015741853131,-6.99787331147263
"ZNF799",-2.52700983059855,-2.53572606457458,-2.66659680276071,-2.65038148014187,-2.76527911243595,-2.82689414434639,-2.82130362853768,-2.72482352529943,-2.70114434055963,-2.67880858109675,-2.87723070913019,-2.78434627124052,-2.44405623795093,-2.46268915303723,-2.63859171937427,-2.72532645503032,-2.68124847353249,-2.61188472764081,-2.74813697773813,-2.6860765234766,-2.67164430178458,-2.64075542976431,-2.68239139753828,-2.67993267726144,-2.52160317481608,-2.57419430107696,-2.74371208703921,-2.72389125660332,-2.75757854274097,-2.65633442218493,-2.57883601157654,-2.64672791029403,-2.80118126871101,-2.64072581471059,-2.74914874711168,-2.60925676077771
"ZNF8",3.26300786850734,3.12919440091757,3.20117835506519,3.42320425258182,2.95177216193669,3.38734641203985,3.14993174114782,3.00829443086892,3.31166719064593,3.25613432849422,2.92586338340664,3.2382490811072,2.94891345869585,3.1318872812703,3.20864318371268,3.1388307604618,2.99382843470929,3.34059622161191,3.46224214041638,3.07819354462503,3.42512946249038,3.31785281392907,3.03644155430212,3.26849777631932,3.44141194349891,3.38041822390215,3.23192841824482,3.53122213126515,2.81171579894423,3.61084333621164,3.76374810712119,3.17836490731785,3.26837282730737,3.29785949523528,3.03362492195006,3.30802241408403
"ZNF800",14.9086148717619,14.7245883407555,14.645308111251,12.6631614697863,13.227064628868,12.4930243068924,12.0900081174135,12.1203526091845,12.5942350404198,12.4340284294845,11.7177399141251,12.437749506507,14.4097679900427,14.527706110559,14.3097386431732,12.0728575141597,12.3028586918436,12.4619252722978,12.705132692141,12.4468903543737,12.4619956207559,12.2299172841405,12.329389906419,12.2673307169185,14.7977461876804,14.7183765006923,14.4072615580018,12.1230659316995,12.0551881552718,12.4252710746979,12.8282469373972,12.5268677085191,12.47516375438,12.523459509241,12.0737566321144,12.5070878968801
"ZNF805",6.0059373338934,5.95423900636085,5.98620242027125,5.97411360000898,5.48537745903912,5.85680375426472,5.53466347194625,5.57169881950949,5.71167645402744,5.73259614659158,5.3661187906496,5.59550123154415,5.60929910763663,5.90068707947271,5.7971763017448,5.54321443100257,5.54930968680348,5.75526440820611,5.95982618428542,5.7243651428655,5.67971364488812,5.59710057709758,5.56288641281699,5.53848273775675,6.04230740388,6.07093260735288,5.94409057769193,5.85377166805563,5.35835639439811,5.87349328684229,6.30121963752262,5.80789044236093,5.71780545210597,5.71149320467883,5.61633950411907,5.66079022324309
"ZNF808",-4.30915905840502,-4.17062223077405,-4.28395403889224,-3.32920912082306,-4.05577669949533,-3.42554418883488,-3.58259311813655,-3.35343949574943,-3.4508231863026,-3.33923311081777,-3.56359210212652,-3.44887928362821,-4.37152137446312,-4.01759958529089,-4.23888114578959,-3.60255360314136,-3.27847929094506,-3.31580015879822,-3.40141658422772,-3.08976185217539,-3.25648631058238,-3.35929141283033,-3.28971576562812,-3.40484547929055,-3.96737871845578,-3.88398562253037,-4.32425794131159,-3.11784876966692,-3.48303281050541,-2.88112605108609,-2.97327164815364,-3.13522369492126,-3.47590053954522,-3.398587834942,-3.2225169222084,-3.30126845299985
"ZNF81",6.1120983383819,6.16071865159487,6.04752932168093,6.06159986921685,5.55799556893208,5.94959273306186,5.62285110970927,5.78642378388649,5.99687333117652,5.90605904729605,5.48761018782585,5.77390824589283,5.95281523837161,6.1747906860673,6.13507875822859,5.57627430307441,5.72495294833377,6.00663438694512,6.10447515743109,6.0732830904493,6.02963396611315,5.75482103733234,5.79473084476127,5.77988939590416,6.46161201677269,6.47758076357149,6.10421500883713,6.21607456830503,5.41026003081438,6.31278197632613,6.53548417572403,6.01434976065763,5.87114607232297,5.85384264945279,5.72259505211963,5.95904600772294
